Run,A.util,A.cost,B.util,B.cost,C.util,C.cost,D.util,D.cost,E.util,E.cost,F.util,F.cost
,44.01052357,717.7201925,47.21766618,1086.107226,41.14376713,683.1383932,38.99719702,836.0024127,45.78022051,763.0000124,46.42995674,964.8363799
,43.68641362,756.8395862,47.12480551,1114.067198,41.2546596,680.06223,38.69698442,828.9077283,45.86888997,761.3103013,46.16285964,987.4451683
,44.60486789,648.7190272,47.59648503,1067.580935,41.24361196,666.0558605,40.02537516,778.2313533,45.97731708,739.75536,46.84940191,938.962862
,44.04080297,681.0582308,47.02713327,1117.367515,41.45990005,659.7127601,40.02665398,790.6600719,45.76592353,749.2598506,46.12084612,974.626907
,44.24835499,669.8233275,46.89370064,1124.20906,40.97122463,677.8056784,38.77353292,819.2697487,45.58148136,762.2362191,46.17127331,970.3724953
,44.50234401,659.5131009,47.08904132,1106.823042,41.62943978,643.4248293,39.61495445,803.7896421,46.00997886,730.9322406,46.26709571,965.8885665
,43.77137669,733.0575933,46.86212996,1138.931547,41.23821184,678.1671643,39.81052841,824.7052256,45.70647953,767.7566679,46.31195959,973.201774
,43.31582545,749.2797302,46.70861819,1156.742935,41.28613288,669.4884773,38.67693083,811.8867295,45.56759941,765.3926564,46.27258379,966.6657146
,43.39561748,746.7267687,46.99316608,1110.365963,41.06653558,660.4340472,39.61733327,804.3458699,45.80658499,741.3117806,46.3181935,956.2682559
,43.59610184,719.1447062,46.86076216,1111.328165,40.99079083,678.4980709,38.79611464,827.615261,45.44492892,768.7621569,46.03329609,972.5794062
,44.45263503,650.1866954,47.14036818,1113.47102,40.95796254,674.5653168,39.90609261,772.4436379,45.59259709,757.5348257,46.77831467,934.5150068
,43.87023812,757.3147048,47.13927617,1107.569245,41.14648358,706.8205894,39.72691169,815.2514751,45.63393171,788.8335669,46.33567266,980.9165573
,43.52986696,691.1228848,46.97296001,1092.297496,41.47803264,634.8295325,38.3366354,813.2901618,45.69982226,730.650598,46.00125883,958.2860122
,43.58495682,708.816199,47.31176933,1090.729554,40.86192608,664.9654694,39.73050887,781.9047551,45.81975318,735.441184,46.83914104,927.2325739
,44.32906878,702.0041647,47.3585023,1108.385206,41.58128583,677.3728524,38.67710412,839.8683948,45.99450702,759.4903096,46.34158103,989.0156277
,43.56879595,699.5400717,47.0052356,1096.369634,41.59359055,637.5173423,38.95115271,804.6739568,45.74025377,734.7025315,46.35514991,947.0441712
,44.2113469,742.1208006,46.97873165,1115.453117,41.48724018,705.2879102,39.16949597,864.4099367,45.69096032,797.4019347,46.44320184,980.0184395
,43.19107146,772.8526734,47.06611406,1086.029952,40.71090666,672.9031453,39.90641882,813.0628733,45.80180671,744.5534765,46.29196892,957.5211353
,43.92060213,667.0493585,47.01821378,1103.322796,40.42911564,691.1724857,39.2503994,783.9440839,45.14858945,774.2306647,46.21816087,954.2366486
,43.78980222,749.0222998,47.4806488,1074.478433,41.92008455,652.1165624,39.47584405,808.8853567,46.31678491,731.3017437,46.3189307,987.4056766
,44.32261685,709.3455637,47.39558408,1083.396996,41.39365416,685.4273339,38.85173318,837.246994,45.91875564,765.2996082,46.50948823,970.123796
,44.12963498,663.9187606,47.27369612,1095.612112,41.31283416,651.897095,39.88921855,785.1596813,45.90504663,732.3517427,46.70500457,937.9674767
,43.38031922,750.6145406,46.95064294,1126.458365,41.61463029,652.0987508,40.25730202,789.1505656,45.96119287,742.379294,46.49361687,960.0587602
,43.66056752,738.6012337,47.07908191,1089.148746,40.61030526,714.8720954,38.63987661,827.8051124,45.17847872,800.1012255,46.51086421,950.2857777
,44.47087173,683.8038972,47.14113611,1138.065232,41.07222002,698.1301042,39.04289693,825.5759192,45.77848865,776.751119,46.78798782,957.1891992
,44.53068364,625.2162784,47.0769639,1077.182731,42.00247897,615.8244192,38.5084854,808.5039772,45.97007938,717.4543096,46.5273684,934.195998
,43.70200116,727.3577745,47.02760382,1131.943292,40.85453337,684.7569978,39.05510596,811.5348712,45.67299578,760.8147507,46.52349776,952.9821196
,43.54485492,734.7351732,46.67532836,1122.252483,41.87744925,646.4826604,38.51610421,837.3893269,45.72365088,752.7412398,45.73635104,992.7994209
,43.63117449,715.9641845,46.84364904,1133.43435,41.93060594,624.3933116,39.37994642,811.5181592,46.05658073,722.6017037,46.50901602,947.9613943
,43.97574458,688.2703987,47.28100768,1073.913087,41.61051572,641.3973681,39.14562935,791.5840904,45.89050134,728.5320783,46.92282946,918.6336209
,43.38555539,783.0723809,46.76442376,1128.612105,41.69133879,673.0985644,39.59845818,836.2598813,45.78478417,770.73188,46.30644972,976.4823288
,43.62486505,765.6952025,46.94033495,1125.834801,40.8275615,726.9682355,38.90834913,842.5263976,45.29622271,814.5099168,46.14617858,992.2950063
,44.07204907,678.3293539,47.37535371,1060.443289,41.62420506,633.4028434,38.88841093,803.151539,46.1801419,712.0286094,46.36238355,953.5720613
,43.44993431,727.5682441,46.85583723,1121.907082,40.25220818,698.9419996,39.91380773,799.1295222,45.35092225,773.6016575,46.13508233,968.3077277
,43.65038122,729.4376357,46.7513809,1152.820287,40.95112311,698.0880095,38.7688531,819.1063596,45.31860629,792.1927277,46.08978927,983.1021369
,44.55978165,659.7070793,47.65607771,1050.026194,41.63864298,640.7478529,40.04559121,776.6659398,46.34245602,711.8662746,46.5282256,956.8666271
,43.35735691,739.299006,47.2823506,1060.028586,41.50671208,651.1584461,39.00426257,815.8149768,45.80103745,739.7570811,46.21886492,958.4965983
,43.92362102,707.0849486,47.01670674,1096.575023,41.46978922,663.1115467,38.23440155,849.3354682,45.6940265,758.8973841,46.24689155,965.7819932
,44.35152935,679.7508801,46.8806965,1130.237375,42.14382551,635.9768729,38.69517548,841.2125804,46.05747121,738.6007294,46.19745996,977.0755337
,43.8492667,708.7540538,47.34088541,1072.873239,41.41714013,658.5672648,40.0185262,785.0124066,45.84549204,741.0839835,46.66445923,937.5494683
,43.47707438,747.8618519,47.18067268,1097.581404,41.05335603,686.8300844,39.43989203,803.8381849,45.55433729,771.6931686,46.71133649,943.1166923
,43.27767592,750.8936398,47.03453064,1086.081523,40.84917741,689.47084,39.00537433,813.4285641,45.28312445,778.3305818,46.24832224,956.4660752
,43.99901758,684.2199968,47.05883137,1108.188386,41.10060664,662.8062475,38.4718575,822.7971985,45.85742093,741.1042835,46.52227787,949.4312657
,43.70979574,695.1594383,47.33767933,1061.523143,41.21346848,652.2427695,39.15262811,790.9401104,45.77625077,733.395767,46.39524947,945.892954
,43.67410354,763.2027649,47.02821147,1120.678127,41.70788106,654.7035178,38.8458077,842.9069137,46.22622605,736.8196242,46.36092389,979.2384708
,44.7423023,632.1713775,47.51362005,1063.384916,42.15707679,625.944596,38.93568589,811.9293315,46.3324,712.8120456,46.82978352,940.2102468
,44.33317641,691.2978814,47.38709109,1089.331208,41.66324357,661.3366264,40.0046384,799.4219178,46.14768973,741.3049255,45.95255761,1005.940554
,44.34967394,667.7736585,47.4535239,1052.30016,41.57013865,643.8167056,40.75884863,779.6785597,46.11809349,723.3679722,46.0973001,975.1941516
,44.40791243,672.1600438,47.30257377,1086.396146,41.29431867,660.5317012,39.219221,804.6494905,46.06188893,736.438431,46.5184814,958.2896928
,43.35365221,752.9049532,46.7518957,1111.199345,41.01028387,694.2143142,38.72553682,821.5282915,45.16848012,794.7023163,45.98833576,977.2625225
,43.81619288,764.9255748,47.26156952,1099.795692,41.29453825,713.004763,38.88437105,835.8359861,45.65066915,796.789146,46.63436838,968.1568167
,44.58376451,664.4140185,47.22467715,1094.849336,41.19997485,678.8826777,38.65244299,834.5540601,45.85867536,757.45941,46.69357171,950.6073725
,45.24441723,584.799447,47.4237989,1095.783743,41.69258349,646.7170892,39.26304904,787.7619296,46.12518309,726.3662131,46.78828902,940.4057805
,44.03414201,674.804129,47.03689846,1103.786629,40.57895363,684.4094223,39.16325757,797.8331699,45.44475011,763.6544583,46.52180259,945.8525315
,43.99228899,724.9685095,46.97193037,1150.643404,41.93792958,644.653301,39.82118003,803.7899394,46.19302189,736.7074286,46.65479751,960.4320913
,44.18601679,657.2986575,47.41632758,1052.225506,41.68711402,638.2574466,39.64019133,792.4628308,45.88652832,726.6044899,46.25665911,953.9330522
,44.41665714,673.7788854,47.27792196,1071.830162,41.06396926,685.9921338,40.46342204,810.0393503,45.60654994,768.9881623,46.41291359,960.1052358
,43.97603116,734.1356833,47.33407601,1091.810899,42.24387932,634.252074,40.00710252,804.5667028,46.39754477,721.0532504,46.60448669,962.1575538
,43.57634385,748.4471283,47.32443709,1078.819077,42.17880711,632.9164499,39.14985802,818.2174129,46.18159642,725.0574955,46.6435143,947.4847161
,44.41477769,689.1476688,47.54929974,1061.153581,41.75965212,660.5193175,39.88592662,801.6295391,46.18677405,737.8228224,47.01743057,935.0111189
,44.01624566,689.7895382,47.05120306,1108.309564,41.46498971,637.5204488,39.08620032,800.3781426,46.21621205,714.3493679,46.539889,948.2082205
,44.17380995,657.0152546,47.31419754,1074.096875,41.87936907,618.8167002,39.53810463,786.2319969,46.19870936,705.8113986,46.64015743,936.1502536
,43.9602136,684.2194292,46.68810816,1117.442688,41.12594029,669.6293149,38.43241769,837.202871,45.39943798,767.6751191,45.89778423,976.466099
,43.72656447,707.1366622,46.77335672,1118.727402,40.88682006,683.462888,40.07528926,801.0063459,45.37634485,773.5255937,46.21191019,962.786559
,43.34999256,734.3223082,47.01357942,1106.234245,42.21632868,625.0050178,38.97986785,806.4931908,45.96447504,729.2929004,46.43199187,950.5771511
,43.41091414,731.3134901,46.99274298,1119.552953,41.05712713,673.124122,38.98531446,805.0104492,45.58089692,759.0338899,46.37128402,959.1891702
,44.22904564,669.3209622,47.06186531,1086.79873,42.08763131,609.5394994,38.90192688,810.6787285,46.30165903,702.4398537,46.03189596,967.8396236
,43.88721956,680.4339803,47.18554445,1114.501182,41.77224643,625.5036413,38.89267735,806.1914164,46.20559268,710.5309812,46.64183517,942.273291
,44.29395468,670.7836597,47.07081026,1109.941196,41.55408355,660.3352,40.2997672,788.4762675,45.80754074,749.8666271,46.56481099,951.2065774
,44.33106353,668.7753875,47.19573694,1105.418248,41.57506586,662.1659634,39.48044826,803.315023,45.83655726,750.2884561,46.56730161,954.900402
,44.19191246,681.4528712,47.06186073,1095.60115,41.55878212,663.1336073,38.98095839,817.8540615,45.65943422,757.663932,46.45602015,951.4881093
,44.68962372,605.6919073,47.23158645,1101.38199,41.4339032,630.1363082,40.06064387,774.609182,46.13172447,707.6329519,46.67679048,933.8085934
,43.45896788,718.9924274,47.29994417,1088.494873,40.82398913,671.5701677,39.97894515,779.2375667,45.58986811,749.3686954,46.66743825,935.7559335
,43.98354495,697.8826762,46.92435339,1117.063842,42.23448571,622.1284732,39.29774207,798.8578473,46.13801432,723.3537745,46.27330768,964.6832105
,44.01802831,660.5043947,46.97481862,1096.18233,41.16338165,649.176832,39.06947298,800.3544563,45.62287801,739.0999716,46.07437951,959.0668838
,44.18458034,677.4500187,47.16334989,1074.723114,41.49430695,656.1403602,38.93810392,827.3351516,45.76904944,746.0086951,46.36872,954.7159714
,43.93294788,699.5390636,47.20211579,1082.452292,41.73095951,651.1595168,39.34004719,796.4888796,45.76992877,746.3759525,46.42638056,953.2865553
,43.6716438,710.7714784,47.0407118,1091.164456,41.25802607,666.0669082,39.65269911,797.0026548,45.54556168,756.9487536,46.40474958,948.1266487
,43.46050869,789.7853702,47.03991499,1110.768723,41.39038503,716.4407307,40.28586935,804.1566951,45.36571658,812.1202546,46.4077747,974.4396075
,43.2984715,784.1332985,46.93944813,1097.005633,41.29669204,696.9144484,39.03283573,838.6912141,45.5142732,788.1314669,46.32504286,968.2872039
,44.5010627,673.7071396,47.19740734,1089.745628,41.08242035,682.5166779,39.47863253,818.5051549,45.7928747,761.2173134,46.74476999,943.4854833
,44.30145942,655.8681279,46.8430117,1141.825736,41.76640542,636.3281676,39.3505134,791.4550273,45.95548472,730.6384338,46.30774127,960.0211891
,43.84055116,704.7105121,47.02063199,1111.05312,41.35736405,660.3006273,39.09471772,819.0748796,45.77170407,748.3759704,46.54138374,949.1166815
,43.5971646,736.4883553,46.92439562,1105.867305,41.26600526,669.1737133,38.69082294,831.7445134,45.61195646,761.9751736,46.51523754,947.0289093
,44.99958564,622.1991324,47.35287016,1096.627281,41.95641877,637.5445604,39.19197346,796.627987,46.26256594,721.5805209,46.64631416,952.169398
,43.69171533,694.6136733,46.98039407,1099.749237,41.99043024,625.327297,40.08368692,782.8129075,45.99161332,722.2378039,46.19084932,959.2771071
,44.08740897,684.9654577,47.01871318,1088.071651,41.62508051,666.1496746,38.71694795,823.1415677,45.52282518,766.2687052,45.96157265,979.1348071
,43.80800957,713.6736423,46.74093681,1135.682115,41.56138623,647.5199592,38.56005482,819.218574,45.93287198,740.1412964,46.2872945,964.1957498
,44.91983944,627.6437311,47.62206341,1074.165263,41.98080641,638.6097652,39.45328261,791.0158282,46.34080569,716.9587608,47.23035674,918.4257009
,44.00047177,694.9842179,46.86559491,1137.526988,42.33532566,617.472866,38.43938001,838.9771411,46.25155708,718.1727881,46.48392774,955.902264
,43.94983367,686.2164751,46.82315938,1106.857255,41.09164234,667.0305615,39.14056047,809.4163233,45.46102502,762.9952275,46.19504579,958.3636357
,44.69225643,624.0479301,47.00677416,1096.30759,41.10086465,666.6140299,38.929333,826.2207534,45.60637607,754.366826,46.30828685,955.588589
,44.66450966,639.7383728,47.48627504,1084.160339,42.61535527,602.1682953,40.05165796,780.1164815,46.58495964,691.1383067,46.68834001,947.7236425
,44.88635658,625.3229993,46.94543396,1123.179458,41.68120752,663.3770893,39.50090766,807.9810102,45.70384444,761.549082,46.59259325,951.8282674
,43.75373036,720.0604923,46.90361548,1109.630837,41.09318458,681.552017,38.98020314,818.3166766,45.51260741,771.2417025,46.39006788,956.3835216
,44.71927396,627.3045455,47.29117088,1100.381099,41.37595218,658.8148519,40.09774883,788.9818433,45.93205608,737.7691247,46.64987759,945.9600792
,43.89439892,705.5926136,47.4217978,1073.193756,41.13063847,674.9601586,39.89560456,791.8734898,45.75652523,753.90767,46.86782342,932.8759998
,43.50708296,746.7134982,47.08810445,1083.045192,40.88535457,686.1773997,39.02961869,819.2092731,45.61323134,764.9830402,46.1090036,974.9051222
,44.34921572,711.2643939,47.36784274,1088.039762,41.49384999,681.7913808,39.97240921,806.9983339,46.00968326,760.1066383,46.52743957,972.7845337
,43.75823791,700.66716,46.99531062,1095.78891,41.59030994,652.7125737,40.8066066,782.5292258,45.67049365,749.5702578,46.31581373,957.3715109
,43.18016873,737.1615512,46.92489253,1105.314244,41.29420895,652.5968974,39.80661715,805.2987085,45.74969469,741.0912213,46.21999225,959.8632083
,44.11251143,693.2967729,47.36571899,1074.175299,41.86907938,640.5070126,39.22495479,809.4694283,46.11157226,728.2857556,46.60550469,950.0861812
,44.15596256,678.9699605,47.15739757,1098.016397,40.95222643,679.9207808,39.31102497,805.1897759,45.61988658,760.2391697,46.36808203,960.8789896
,44.04776194,669.3816791,47.0632179,1114.153008,41.49068466,649.282123,39.63528626,795.6671146,45.79168058,739.0679217,46.39743569,953.3163667
,43.50025639,776.5596858,47.00868813,1108.486195,41.39731746,677.8495191,39.64535035,814.5799983,45.76608421,765.5096662,45.73881937,1010.644966
,44.15848866,686.1045315,47.09308578,1108.747958,41.49961882,653.1720568,38.96657279,822.4644448,45.99042223,737.5196067,46.50315892,956.0609311
,43.68716287,705.0378552,47.24450053,1078.553144,41.11650416,666.2926726,39.44441466,790.6453598,45.69096982,747.3521854,46.39699242,950.8920793
,43.53979212,765.5135141,46.88345612,1115.637461,41.32589645,688.9980661,38.2373133,839.8917022,45.54623762,783.5037168,46.29998914,971.1265247
,43.63865801,731.3665862,47.27170711,1083.078987,41.49435491,653.1565159,39.42966941,801.8616332,46.04364872,734.0707254,46.49535556,955.4738891
,44.99862067,627.821411,46.91921091,1138.873746,41.52575186,664.9602867,39.69617483,800.6354762,45.91135786,754.155311,46.25513848,979.5336374
,43.77662985,695.8715843,47.30094405,1067.005732,40.84430257,678.3295946,39.3440116,806.5106284,45.42518802,761.6284681,46.68246526,932.5489088
,43.87223709,716.5707648,47.25250997,1098.607544,40.96301302,680.5873842,40.17252616,785.4542144,45.70180532,758.7640289,46.90559297,931.8967804
,44.33120617,659.3662923,47.19815501,1088.627531,41.66395332,653.1350065,39.09322796,809.9239758,45.76261124,746.414893,46.36939077,956.7008599
,43.97893667,705.4641777,47.21958418,1101.367863,41.21317809,666.4637407,38.88165079,811.3917073,45.88215659,746.686138,46.29768672,969.4089502
,44.36222478,651.6541941,47.16226438,1100.75106,40.68308649,689.9299939,39.43554557,804.7349745,45.45897984,767.9418515,46.25311142,963.5333071
,44.53663206,625.1453849,47.02050077,1082.825409,41.53160097,642.7451434,38.8574638,811.16203,45.7682442,735.3979306,46.24791295,952.1595452
,44.54180389,647.4938223,47.31156253,1095.542197,41.95693544,630.4049278,40.54412434,790.3944565,46.31433748,713.2767902,46.65400017,951.4387787
,44.25146267,675.081358,47.06600804,1106.431262,41.64790777,649.9915427,39.51535328,816.5297268,45.99109339,736.2774972,46.10879159,977.2046755
,44.15515958,661.4390148,47.16010439,1066.304538,41.50430871,647.4695217,39.50167252,807.3021447,45.67126063,740.5515198,46.31109613,947.3978935
,44.48265344,675.2989758,47.29228896,1114.251984,41.02260237,696.6297533,39.29019076,819.4808164,45.74524098,773.8477824,46.49683149,971.9780503
,43.35870523,725.2621534,46.95756836,1095.071887,41.65042831,640.7872668,39.36917958,791.3985902,45.72558614,734.9274903,46.41675353,940.7461697
,44.87211355,599.196893,46.97228677,1100.794499,42.05915866,626.0555677,38.91181004,800.9439573,45.77112422,732.6171198,46.17035673,957.4007812
,44.10106155,720.060214,47.09985108,1120.194577,41.80218946,655.8565708,39.99531369,817.7868358,46.14682076,742.3011678,46.53869584,965.776705
,44.38373221,638.7387725,46.97613393,1087.333497,40.64289718,682.1990549,39.78230573,782.2000998,45.25684748,767.8106934,46.57039123,932.1239009
,44.09900854,700.8630006,47.23796457,1097.587582,41.28166606,672.6495905,39.82472529,794.2306364,45.94673005,749.7796919,46.17308362,986.547548
,44.59907609,654.2115963,47.12014187,1105.181264,41.53455206,671.1178521,38.90592552,836.0656878,45.74766231,762.0659833,46.29293495,972.7834391
,44.67800623,637.4980063,47.13573108,1094.748134,40.80844405,699.5868458,39.84969798,787.3094683,45.32778786,783.9867096,46.52963942,950.6928412
,43.17285296,765.5139352,47.16410346,1075.111373,41.02776414,681.3160668,38.47601118,823.7430214,45.47640663,766.7407328,46.50165008,942.7963951
,43.8717896,731.5736287,47.23910685,1086.130405,41.75364709,663.0603927,38.44231212,831.6504972,45.93578185,749.9484065,46.75777904,941.1126467
,43.75365984,733.7670905,46.73957809,1150.257579,41.39784703,681.7253414,38.54249088,827.3798796,45.46294921,781.3807484,46.27904045,970.2400597
,43.94239336,692.6890627,47.30107829,1065.249212,40.82554367,671.7445312,38.84165867,815.3381915,45.63865037,749.59012,46.39506166,948.9027489
,44.07579625,698.2617322,46.96473549,1120.122177,42.33891631,624.4714245,39.34529998,823.6405158,46.22023895,723.8215126,46.40567618,962.6600184
,44.51085682,609.8328045,47.1789917,1073.741245,41.80007721,612.3495725,38.81508438,800.5777521,46.09875557,702.6186168,46.56693673,929.8978621
,44.75273618,641.3050814,47.40840297,1090.529928,41.83807803,650.9697712,40.34133514,789.9894902,46.07894407,735.3426068,46.84104327,937.966576
,44.03070615,727.6337284,47.04804978,1123.031729,41.75508429,657.4836248,40.02419447,816.1887092,46.10610576,743.6221475,46.31236881,980.3290133
,45.21404633,580.2287933,47.55391554,1071.686667,41.36382751,643.5896971,38.58692629,790.4729685,46.20731995,713.9575189,46.77164202,937.2661583
,43.77006816,713.3750615,47.2177255,1074.303027,40.91961237,685.1508388,39.19651702,826.193735,45.54485408,765.3382315,46.50364315,947.1018029
,43.86279911,673.9558896,47.25488974,1068.924736,41.52093221,644.0927433,39.15988014,789.389645,45.70691725,735.7394674,46.41487949,943.3167934
,43.29076863,721.5610184,46.9471911,1092.910256,40.84675532,671.178335,38.6752832,811.341932,45.37959712,758.6896435,46.09645483,958.0744655
,44.3425794,688.1464737,47.13561357,1108.032446,40.65273853,722.5751913,39.30970319,817.5238744,45.35405907,802.3000345,46.46302353,969.5423154
,44.0129134,668.03105,47.23608709,1086.290371,41.43209528,644.9002629,38.46984013,821.2311622,45.81732291,732.6622154,46.49916644,944.5328487
,44.65313821,663.4574976,47.47464848,1083.691752,42.09809478,637.7743519,39.98595072,795.7142515,46.3347443,723.28679,46.6673872,956.9994093
,44.19152319,693.189151,46.73913506,1118.513745,41.54404299,668.5351928,38.60844699,827.0149941,45.57419434,771.9636234,46.22708592,968.9379792
,43.34023971,730.591768,47.27834215,1080.464667,41.16508296,655.9569032,39.2706204,793.0970209,45.79470765,735.4431445,46.56441858,940.0231335
,44.54900164,650.8445973,47.48104597,1062.643202,41.83891911,637.324895,40.0140223,795.9233875,46.22595519,720.3534773,46.6736159,947.7671217
,44.58761409,622.2107995,47.35371497,1079.688152,41.59988222,640.4932394,39.38453113,798.6048098,45.93258288,725.4696776,46.56902404,941.3262918
,43.65219123,741.8847743,47.10148053,1094.880484,41.86095389,653.1653003,38.18054219,833.3771397,45.80448619,753.037879,46.27165177,967.9868943
,44.44122813,681.8542278,47.31174456,1086.212598,41.6848633,661.2205413,39.53976454,800.5287999,46.01027055,746.7887993,46.79506555,943.2471063
,43.08163455,769.6493203,47.11231332,1080.631831,41.45167002,664.5212394,39.06260657,824.5079172,45.56645945,759.7154821,46.48082664,945.0776383
,43.0802702,743.3588888,46.86387598,1102.548956,41.52647171,651.0291477,37.7292786,827.2319299,45.37041398,759.6136047,46.17802652,954.2791554
,44.88882315,639.1614141,47.41982353,1062.406325,42.10981678,623.864844,39.24417266,825.452335,46.48430765,704.1073229,46.55127438,955.6458905
,44.38733681,667.2834544,47.1208639,1089.972599,41.48174229,657.2957585,38.95630056,814.2693459,45.81654298,748.6406125,46.35825562,958.8970698
,44.35991977,687.5593164,47.40898223,1090.032344,41.58176342,656.1250661,39.74667649,790.0113721,46.24020388,731.1935906,46.67087678,957.5890701
,44.19940593,695.8320309,47.40919695,1083.711778,41.58461594,655.7600382,39.54209513,804.7017113,46.11212777,734.3264186,46.73941481,947.1993602
,43.66596387,728.7603238,46.95719175,1119.36718,41.66975992,649.6323249,39.45803694,811.4946729,45.95250712,741.1175098,46.45155047,957.3995761
,44.87840696,625.2290391,47.24030717,1114.198878,41.02778394,677.1467872,39.23362144,810.3084304,45.90260016,749.1639709,46.69623317,949.3820136
,44.40005761,666.5908918,46.834916,1114.012869,41.55069286,644.9825629,40.10272353,805.6168595,45.98612019,735.869768,46.15495123,968.621381
,44.13895891,678.5098461,47.31041889,1081.656331,41.81614397,637.1628229,38.9014225,813.5600333,46.0841532,722.7293426,46.64180947,942.0600101
,43.41800119,729.1269822,46.7694838,1116.629271,41.09952129,668.7829996,39.13343485,804.43825,45.45842104,762.659838,45.73435885,983.6358802
,43.97193968,749.5238752,47.4269602,1078.768369,40.85643989,725.0931985,39.29566185,828.0899359,45.64109857,796.9779732,46.49646272,976.7753126
,44.03977265,689.0750036,46.80202371,1147.872398,40.99344829,679.7768125,39.09755039,824.6973857,45.55410831,766.8601065,46.34541985,962.2820765
,43.97156792,691.085433,46.57781124,1164.063074,41.91457576,631.0661415,39.59603392,798.9960646,46.02087006,730.3850612,46.33083649,960.31559
,43.71391466,753.3673542,46.98283931,1120.5704,41.59579735,666.7240565,38.63960006,823.0788235,45.88980704,757.265745,46.18640592,982.7628417
,44.18664656,669.9966603,46.88210854,1133.686591,41.22793319,670.6875897,38.86346234,824.0879264,45.58284962,762.1563521,46.47907746,955.779199
,44.4291336,642.018108,47.2429936,1064.365181,42.29049379,597.4934621,39.60188671,794.0051167,46.40610352,688.0299573,45.96591241,966.7403426
,43.74356486,701.9538657,47.13115832,1111.530062,41.96959328,634.7741473,39.12857781,803.3915641,46.0188548,729.0079757,46.62097284,947.314689
,43.87655698,718.390026,47.25067642,1101.132908,41.58442553,647.4232931,39.47958313,803.4924732,46.1335764,727.481486,46.54438816,955.7220779
,44.32219826,639.1223202,47.198583,1079.799831,41.20416228,650.2252128,38.95728342,803.7470293,45.68945693,737.1440272,46.6517776,931.227411
,44.67787801,635.9689126,47.58934424,1071.907962,41.91248988,634.4789511,39.60904221,803.2425297,46.28499171,714.9208645,46.58952047,955.7253744
,43.73390946,699.657911,46.59260348,1164.912144,41.20175978,665.1387558,38.68343935,815.7002005,45.53320647,762.9324623,46.09438561,972.7041265
,43.66535088,720.0050694,47.21140485,1088.392663,42.14124488,636.4805813,39.09817395,814.9530073,45.96381455,734.4943047,46.48600219,951.9757888
,43.98738859,740.7237293,47.00631128,1133.162561,41.26696285,701.449828,39.16804081,830.0698519,45.71681557,786.9871172,46.35423104,984.5130484
,44.15675203,677.3605484,47.16752135,1090.58382,41.71337696,638.6737387,38.7724276,807.930597,46.04738064,728.0694985,46.08605894,976.2587116
,44.19353749,695.9908925,46.9761766,1111.165311,40.82194606,715.6578423,37.64955974,842.8850375,45.22542888,805.1604357,46.16077705,979.6245326
,44.47257618,635.0819116,47.04818506,1090.446858,41.12548522,648.3395032,39.4374342,805.3578321,45.85023842,729.4837491,46.03869223,964.2234272
,44.53424034,627.5002151,47.18363066,1104.192127,41.57027966,636.1172291,39.26122809,789.7310343,46.08272608,718.5702851,46.37028186,956.2900291
,43.88349874,735.1085739,47.07661222,1105.57829,41.13269057,695.7544391,39.5707473,796.3138634,45.43185925,787.3763985,46.3839481,963.448262
,44.84071567,638.556448,47.19945596,1092.65195,41.61741152,656.5944451,39.87664554,807.3698279,45.97122573,744.0900144,46.7583916,941.5790698
,43.9195028,700.5433185,47.04278241,1109.689009,40.16231331,711.649816,39.84348978,798.5112533,45.23884676,783.6477053,46.36669835,954.2821456
,44.73516698,660.4089511,46.97896896,1125.9899,40.52775553,740.8967054,38.95308365,839.4974966,45.19457066,822.2044213,45.94525986,1003.819656
,44.46297466,687.6427146,47.31326371,1093.761964,41.82484111,662.8039935,39.56605832,813.3290808,46.02501935,751.4674184,46.45704165,972.5887901
,44.3869011,667.5859718,47.32442628,1104.950586,42.20395247,629.3493351,39.80918009,797.4540967,46.19877652,722.2976294,46.83759518,939.4588262
,43.84710384,718.820665,47.22044873,1085.4891,41.48144656,663.7674177,39.95033392,796.4059605,45.87590684,748.5513315,46.68441481,942.4499207
,44.19360572,690.9789265,47.41792628,1068.971883,41.96879586,642.7912654,38.83208605,826.7532617,46.14490379,731.3759111,46.69323723,948.6817514
,44.27232382,683.1389763,47.15977848,1093.579309,42.05329201,630.7754967,39.59080039,800.7771689,46.24433928,720.9934391,46.35387789,965.1535237
,44.09820014,679.6969754,47.28464399,1070.707782,41.35882245,660.5228379,40.15052161,797.0488276,45.73677819,746.4920098,46.22106366,962.0337702
,44.55432129,639.6279653,47.10834039,1100.939823,41.99010785,628.8239293,39.71253134,805.4320826,46.16193174,718.1118811,46.5995639,946.3934912
,44.59637791,642.1518425,46.78301586,1130.83411,42.19303666,625.762987,39.57810029,795.8332713,45.98781478,731.5133789,46.1460986,968.4179302
,43.60275974,708.2327081,47.14293582,1072.870419,41.52140215,647.9631087,38.84598959,807.4605085,45.72683443,738.7316851,45.98271707,966.8554768
,44.10672391,664.6773056,46.97390386,1100.966033,41.53121136,649.9875417,38.37236055,820.8290552,45.63843672,747.1684327,46.16067991,961.4112319
,43.94448669,683.0259692,47.02241407,1114.10422,41.62001853,648.2609441,38.84918292,809.1960706,45.74744229,743.0534283,46.73360302,934.4647175
,43.73378115,744.0034093,46.80473781,1153.605336,41.59897363,665.5466001,38.84010743,816.2258894,45.85485962,757.9587971,46.3668061,971.1971568
